"","species","year","spfact","mean","sd","lci95","med","uci95","lci","lqrt","uqrt","uci","year_i","firstyear","lastyear","sci_name","sort","Breeding.Biome","Winter.Biome","Family","bird.group","Migrate","AI","native","popest","popestlci","popestuci","year_est1","year_est2","Pop.source","Tr_source","popse","spfactor","g1","g2","famfact","famfactn","birdgroupfact","birdgroupfactn","migratefact","migratefactn","aifact","aifactn","nativefact","nativefactn","rescindex","rescindex.raw","spsort"
"14018","Long-eared Owl",1971,293,90858.4992703284,33308.6992452869,26964.1912793995,0.090736431284418,157742.560003059,0.0269641912793995,0.0685113719470719,0.113059446563166,0.157742560003059,2,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0884476078064027,0.0898247204676641,"Long-eared Owl"
"14019","Long-eared Owl",1972,293,91008.6226432254,33363.1907002772,27236.2286250486,0.0908815766832142,157887.737225201,0.0272362286250486,0.0685191131046219,0.113268499840783,0.157887737225201,3,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0864211660576768,0.0819841931366994,"Long-eared Owl"
"14020","Long-eared Owl",1973,293,91092.6235049004,33385.6310263968,27429.134122195,0.0908051966641508,157741.529556475,0.027429134122195,0.0686001859074604,0.113407854904858,0.157741529556475,4,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0843041426148534,0.0782491637444444,"Long-eared Owl"
"14021","Long-eared Owl",1974,293,91116.0869605473,33514.7187148959,27254.6325013759,0.0907907247428157,158188.516418412,0.0272546325013759,0.068416964920709,0.113344466099387,0.158188516418412,5,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0821971961430795,0.0727511653525681,"Long-eared Owl"
"14022","Long-eared Owl",1975,293,90714.2203582236,33468.9279104381,26972.3570505854,0.0904395244249755,157775.358057179,0.0269723570505854,0.0683663922368392,0.112789446854846,0.157775358057179,6,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0802116284946105,0.0713375593752278,"Long-eared Owl"
"14023","Long-eared Owl",1976,293,89647.2294970613,33221.4606402488,26856.349657204,0.0893482509519891,157170.847175549,0.026856349657204,0.0670726335251032,0.111177161352289,0.157170847175549,7,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0782215101323196,0.0690560676491338,"Long-eared Owl"
"14024","Long-eared Owl",1977,293,88107.8441844084,32895.0098705628,25967.5579944385,0.0874775495887972,154987.879573115,0.0259675579944385,0.0656698680063067,0.10959677346424,0.154987879573115,8,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.076304305502531,0.0668557756596367,"Long-eared Owl"
"14025","Long-eared Owl",1978,293,86018.7840215654,32350.9215713699,25308.6982280151,0.0852833999264257,152150.319193188,0.0253086982280151,0.0641275547329162,0.107054825968807,0.152150319193188,9,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0742682584626374,0.0661160564619718,"Long-eared Owl"
"14026","Long-eared Owl",1979,293,83522.214794905,31656.0317650063,24179.2557732134,0.0826616546417675,147764.864943362,0.0241792557732134,0.061992644476066,0.104027425398002,0.147764864943362,10,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0723211304999817,0.0610349042028451,"Long-eared Owl"
"14027","Long-eared Owl",1980,293,80839.9823195798,30828.746612838,23412.457974304,0.0799948162364779,145352.380783425,0.023412457974304,0.0597026062486052,0.101086223578217,0.145352380783425,11,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0704880788150612,0.0589411623011273,"Long-eared Owl"
"14028","Long-eared Owl",1981,293,78008.762227826,29787.3489582611,22783.1227691346,0.0769994582147089,139683.687742571,0.0227831227691346,0.0579220140030605,0.097193672635904,0.139683687742571,12,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0687086906118855,0.058983334204944,"Long-eared Owl"
"14029","Long-eared Owl",1982,293,75492.6160674456,29027.6840230467,22055.3542762662,0.0744437370976809,136727.797062281,0.0220553542762662,0.055519404918594,0.0941092872100668,0.136727797062281,13,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0670442505529566,0.0572191467214387,"Long-eared Owl"
"14030","Long-eared Owl",1983,293,72835.6980597429,28165.9726269941,20829.0078319084,0.071826591469576,130999.976278875,0.0208290078319084,0.0535957408378087,0.0908231242399975,0.130999976278875,14,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0653426079791681,0.0533504484698313,"Long-eared Owl"
"14031","Long-eared Owl",1984,293,70541.2413130264,27334.8111870577,20372.236268524,0.0693945029397944,127541.768333571,0.020372236268524,0.0518426834890517,0.0879112789372847,0.127541768333571,15,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0636852862758303,0.0513532736233177,"Long-eared Owl"
"14032","Long-eared Owl",1985,293,68228.1392822253,26475.849235396,19857.2694353662,0.0672173728558034,123438.754164491,0.0198572694353662,0.0499019123253533,0.0849533617353061,0.123438754164491,16,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0620856027462495,0.0471167005183058,"Long-eared Owl"
"14033","Long-eared Owl",1986,293,66163.0656621876,25839.8649470496,18921.2033689721,0.0649538292027201,120713.770417834,0.0189212033689721,0.0484833055648821,0.0826136318176077,0.120713770417834,17,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0605667962731376,0.0484790947069853,"Long-eared Owl"
"14034","Long-eared Owl",1987,293,64254.9204247089,25007.5885505111,18822.6754999627,0.0631200463293347,117040.575766877,0.0188226754999627,0.047019712793221,0.0800319089756347,0.117040575766877,18,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0591632177019631,0.0486490403921461,"Long-eared Owl"
"14035","Long-eared Owl",1988,293,62382.4834237568,24337.2242316982,18132.6491349442,0.0612227469579715,113880.535198048,0.0181326491349442,0.0457818515460852,0.0778112204377847,0.113880535198048,19,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0578253197512728,0.0451070666740785,"Long-eared Owl"
"14036","Long-eared Owl",1989,293,60863.4761967199,23847.6984659371,17968.8981691541,0.059962964020083,111221.949002628,0.0179688981691541,0.0444154249683356,0.0761636178550681,0.111221949002628,20,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0564665723043362,0.0450730696492763,"Long-eared Owl"
"14037","Long-eared Owl",1990,293,59191.0167131056,23173.7646244891,17468.6046834206,0.0580533081460742,107663.375877518,0.0174686046834206,0.0432733164720946,0.0737488926939809,0.107663375877518,21,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0552343417238088,0.0439262514541343,"Long-eared Owl"
"14038","Long-eared Owl",1991,293,57886.1021712801,22699.4540688975,16322.0380654606,0.0569360312401353,106008.617210595,0.0163220380654606,0.042419617005198,0.0722460063617073,0.106008617210595,22,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0540074987628273,0.0438759831075243,"Long-eared Owl"
"14039","Long-eared Owl",1992,293,56412.3734252403,22059.3328017918,16169.8649779523,0.0554809776258476,103070.642047132,0.0161698649779523,0.041028967474405,0.0703404795646073,0.103070642047132,23,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.052848444837918,0.0467683592271367,"Long-eared Owl"
"14040","Long-eared Owl",1993,293,54992.5631172283,21533.2732069419,15681.9966376204,0.0540822757619913,100941.357512524,0.0156819966376204,0.0400833922972459,0.0684435410805036,0.100941357512524,24,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0517302123279494,0.0456297160581689,"Long-eared Owl"
"14041","Long-eared Owl",1994,293,53903.3412836794,21223.0784321817,15564.1620548473,0.0529020165932345,97948.4094546153,0.0155641620548473,0.0391574101689868,0.0675701713417031,0.0979484094546153,25,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0506543406042287,0.0470490602410754,"Long-eared Owl"
"14042","Long-eared Owl",1995,293,52454.6307550234,20532.3679497696,14911.4276659315,0.0513360770012645,95397.7605784915,0.0149114276659315,0.0383141658464973,0.0657384363813846,0.0953977605784915,26,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0496000625778555,0.0441205256122057,"Long-eared Owl"
"14043","Long-eared Owl",1996,293,51173.3285228936,20032.424876809,15008.7032440104,0.0501537101375413,93758.3614119809,0.0150087032440104,0.0375093308618422,0.063630804368836,0.0937583614119809,27,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.048545780559059,0.0405874736095912,"Long-eared Owl"
"14044","Long-eared Owl",1997,293,49980.9804561445,19648.9867904645,14061.5081683126,0.0490964242158181,92365.3885727011,0.0140615081683126,0.0364499090115411,0.0622678360454868,0.0923653885727011,28,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0475740435279985,0.0379317007186287,"Long-eared Owl"
"14045","Long-eared Owl",1998,293,48985.0299077471,19118.8394853411,13991.5006086019,0.048062657807053,88830.5135275358,0.0139915006086019,0.0357529006713172,0.0611560305636117,0.0888305135275358,29,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0465931075244512,0.0366706684958288,"Long-eared Owl"
"14046","Long-eared Owl",1999,293,47954.9617696437,18908.3810560766,13769.5450858773,0.0469014269481462,88104.3849690442,0.0137695450858773,0.0350046870761032,0.0596479145723351,0.0881043849690442,30,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0456696164043578,0.040611291143366,"Long-eared Owl"
"14047","Long-eared Owl",2000,293,46955.2718777671,18381.7963692112,13483.7097396672,0.0461303354854211,85506.3045190574,0.0134837097396672,0.0343769105214325,0.0583537606050002,0.0855063045190574,31,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0447854664238285,0.037424890447751,"Long-eared Owl"
"14048","Long-eared Owl",2001,293,45940.7337039922,18048.3962338463,13296.4336260853,0.0450642122097633,83602.1407441615,0.0132964336260853,0.0334126433202072,0.0575039349410894,0.0836021407441615,32,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0439373984705053,0.0342277993219728,"Long-eared Owl"
"14049","Long-eared Owl",2002,293,45034.6855662216,17671.2317009899,13109.7243573918,0.0441049597037752,81453.0729164116,0.0131097243573918,0.0329769525895971,0.0563755518451369,0.0814530729164116,33,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0430817762776018,0.0343499919173526,"Long-eared Owl"
"14050","Long-eared Owl",2003,293,44119.8678721021,17358.8086533054,12827.6679348457,0.0432397292947157,80719.480295098,0.0128276679348457,0.03213703619559,0.0551762287863663,0.080719480295098,34,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0422691929180221,0.0327148356964461,"Long-eared Owl"
"14051","Long-eared Owl",2004,293,43198.7486337793,16991.5540311306,12394.739612027,0.0423741707008209,79030.7855440593,0.012394739612027,0.0314635128440543,0.0539228044316259,0.0790307855440592,35,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0414970659161424,0.0351649366015856,"Long-eared Owl"
"14052","Long-eared Owl",2005,293,42412.9087136797,16580.4507651168,12368.5179252723,0.041616720152149,77316.1593752641,0.0123685179252723,0.0308697325941768,0.0528707086764581,0.0773161593752641,36,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.040742592609582,0.0336575934537137,"Long-eared Owl"
"14053","Long-eared Owl",2006,293,41542.6897885943,16159.9711697538,12026.208166913,0.0409666758942909,75169.2011903921,0.012026208166913,0.0303719439824968,0.0520292463685824,0.0751692011903921,37,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0400001395150742,0.0348778292761829,"Long-eared Owl"
"14054","Long-eared Owl",2007,293,40883.2504103829,15868.2966982728,12109.7443323852,0.0403354103600008,73890.4028857687,0.0121097443323852,0.0298607982390764,0.051031217512795,0.0738904028857687,38,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0392922551851262,0.0383974396945024,"Long-eared Owl"
"14055","Long-eared Owl",2008,293,40048.4927655573,15468.2394125019,11664.0877683437,0.0394462016906428,72204.0743959059,0.0116640877683437,0.0294729045377134,0.0499395409693132,0.0722040743959059,39,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0385896412259836,0.0340398137474538,"Long-eared Owl"
"14056","Long-eared Owl",2009,293,39264.3924779961,15231.3104449921,11446.2106367355,0.0385154185074569,71354.5934706558,0.0114462106367355,0.0287995611987265,0.048815887472439,0.0713545934706558,40,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0379285013155897,0.0328563259567587,"Long-eared Owl"
"14057","Long-eared Owl",2010,293,38703.5726546471,15074.2565955021,11055.3151129085,0.0381371972445746,70446.9317836436,0.0110553151129085,0.0284306518649905,0.0480781365955735,0.0704469317836436,41,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0372807872410682,0.0329023103318292,"Long-eared Owl"
"14058","Long-eared Owl",2011,293,37936.2683225193,14690.3406151814,10943.7988746704,0.0373557967900565,68241.4525532459,0.0109437988746704,0.0279252003915519,0.0472447353806841,0.0682414525532458,42,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0366758024065552,0.0333489481012225,"Long-eared Owl"
"14059","Long-eared Owl",2012,293,37407.7702451787,14602.9282230131,10872.6671448496,0.036812149902047,68123.847845261,0.0108726671448496,0.0273415831416088,0.0468179508172787,0.068123847845261,43,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0360449460968868,0.0303442443965741,"Long-eared Owl"
"14060","Long-eared Owl",2013,293,36732.816649178,14317.1308016787,10444.1763837316,0.036047874451706,66920.7957635016,0.0104441763837316,0.0269447895586825,0.0458940749303826,0.0669207957635016,44,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0354566909862291,0.028977801839338,"Long-eared Owl"
"14061","Long-eared Owl",2014,293,36092.6620067437,14107.010953258,10366.0893186129,0.0354189883861504,65949.81308357,0.0103660893186129,0.0264309882388106,0.0451086786495568,0.06594981308357,45,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.034862210620673,0.0278416347826688,"Long-eared Owl"
"14062","Long-eared Owl",2015,293,35626.1946394335,13851.9464436282,10175.6531809589,0.0349020188131561,64202.5682109525,0.0101756531809589,0.0260893100653743,0.0442708527022461,0.0642025682109525,46,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.03426734563453,0.0271826438213153,"Long-eared Owl"
"14063","Long-eared Owl",2016,293,35123.8676323834,14057.9011875658,9850.26806946547,0.0343705957500176,65417.4761328755,0.00985026806946547,0.0254888561404904,0.0436875946583132,0.0654174761328755,47,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0337120052877312,0.0314241691509243,"Long-eared Owl"
"14064","Long-eared Owl",2017,293,34703.7381549939,13950.1348750701,9633.26106320196,0.0337183754820541,64786.2053107497,0.00963326106320196,0.0251494969683167,0.0435076254598017,0.0647862053107497,48,1970,2017,"Asio otus",863,"Forest Generalist","Temperate North America","Strigidae","landbird","M","other","native",37707,15671,68758,2006,2015,"PIF0615","CBC7017",13542.6020408163,"Long-eared Owl",8,6,"Strigidae",57,"landbird",1,"M",2,"other",2,"native",2,0.0331846989857503,0.0280839369251945,"Long-eared Owl"
"24001","White-winged Scoter",1970,501,476602.604658319,147082.904739628,221265.082436593,0.465501683199439,802195.575803702,0.221265082436593,0.374330336598356,0.564268488680899,0.802195575803702,1,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.476602604658319,0.476602604658319,"White-winged Scoter"
"24002","White-winged Scoter",1971,501,473319.635409636,148659.119141212,216953.953651091,0.459681565744911,805738.777241831,0.216953953651091,0.370284259540046,0.562252676686104,0.805738777241831,2,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.474521244747302,0.461041439236948,"White-winged Scoter"
"24003","White-winged Scoter",1972,501,470518.082183916,148209.832672769,216893.647737262,0.458294528876003,797041.460526599,0.216893647737262,0.36686200630146,0.560328712128044,0.797041460526599,3,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.472155596072583,0.459585487060859,"White-winged Scoter"
"24004","White-winged Scoter",1973,501,468633.651149331,147228.786105576,216226.350470495,0.458553900607403,793277.50890994,0.216226350470495,0.365276491764025,0.557064579323387,0.79327750890994,4,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.470421748252652,0.46429299371763,"White-winged Scoter"
"24005","White-winged Scoter",1974,501,464906.995647353,145502.819264041,214743.428342241,0.452731445412566,779485.880902179,0.21474342834224,0.361861908500841,0.554095775685946,0.779485880902179,5,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.468766615426731,0.426656088110779,"White-winged Scoter"
"24006","White-winged Scoter",1975,501,461724.834624035,144509.962162257,213544.936679861,0.450436143137683,781983.665572586,0.213544936679861,0.359818842952437,0.551130807062615,0.781983665572586,6,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.466551626337534,0.39888006779167,"White-winged Scoter"
"24007","White-winged Scoter",1976,501,459127.914053509,144339.832979382,210766.038437044,0.448728511804159,774358.322350952,0.210766038437044,0.358043429629349,0.546472649846067,0.774358322350952,7,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.464334604778731,0.39299979484038,"White-winged Scoter"
"24008","White-winged Scoter",1977,501,454791.981906082,142966.452491204,211472.13319124,0.442769309153946,774671.187704779,0.21147213319124,0.354937758938572,0.540528796842637,0.774671187704779,8,1970,2017,"Melanitta fusca",68,"Wetland","Marine","Anatidae","waterfowl","M","other","native",400000,200000,600000,2004,2006,"SeDu07","CBC7017",102040.816326531,"White-winged Scoter",4,11,"Anatidae",6,"waterfowl",5,"M",2,"other",2,"native",2,0.461669237093796,0.397762251293251,"White-winged Scoter"
